State,District,Year,Month,predicted_risk
Andhra Pradesh,Kurnool,2020,3,0.09279822
Andhra Pradesh,Kurnool,2020,3,0.07705723
Andhra Pradesh,Kurnool,2020,3,0.08027172
Andhra Pradesh,Kurnool,2020,3,0.06697948
Andhra Pradesh,Kurnool,2020,3,0.06068687
Andhra Pradesh,Kurnool,2020,3,0.061823133
Andhra Pradesh,Kurnool,2020,3,0.06224167
Andhra Pradesh,Kurnool,2020,4,0.08166393
Andhra Pradesh,Kurnool,2020,4,0.09599921
Andhra Pradesh,Kurnool,2020,4,0.105053894
Andhra Pradesh,Kurnool,2020,4,0.1599598
Andhra Pradesh,Kurnool,2020,4,0.18951796
Andhra Pradesh,Kurnool,2020,4,0.19047041
Andhra Pradesh,Kurnool,2020,4,0.18255088
Andhra Pradesh,Kurnool,2020,4,0.18200079
Andhra Pradesh,Kurnool,2020,4,0.18260755
Andhra Pradesh,Kurnool,2020,4,0.1888548
Andhra Pradesh,Kurnool,2020,5,0.10631237
Andhra Pradesh,Kurnool,2020,5,0.14569898
Andhra Pradesh,Kurnool,2020,5,0.19149321
Andhra Pradesh,Kurnool,2020,5,0.19699216
Andhra Pradesh,Kurnool,2020,5,0.19622706
Andhra Pradesh,Kurnool,2020,5,0.194151
Andhra Pradesh,Kurnool,2020,5,0.22449593
Andhra Pradesh,Kurnool,2020,5,0.22411925
Andhra Pradesh,Kurnool,2020,5,0.22388157
Andhra Pradesh,Kurnool,2020,5,0.22388157
Andhra Pradesh,Kurnool,2020,6,0.13193403
Andhra Pradesh,Kurnool,2020,6,0.09007043
Andhra Pradesh,Kurnool,2020,6,0.07974419
Andhra Pradesh,Kurnool,2020,6,0.07976958
Andhra Pradesh,Kurnool,2020,6,0.07164779
Andhra Pradesh,Kurnool,2020,6,0.06962108
Andhra Pradesh,Kurnool,2020,6,0.034155212
Andhra Pradesh,Kurnool,2020,6,0.033999242
Andhra Pradesh,Kurnool,2020,6,0.033999242
Andhra Pradesh,Kurnool,2020,6,0.0337282
Andhra Pradesh,Kurnool,2020,7,0.03222762
Andhra Pradesh,Kurnool,2020,7,0.03341208
Andhra Pradesh,Kurnool,2020,7,0.03160824
Andhra Pradesh,Kurnool,2020,7,0.03231438
Andhra Pradesh,Kurnool,2020,7,0.033273328
Andhra Pradesh,Kurnool,2020,7,0.033273328
Andhra Pradesh,Kurnool,2020,7,0.03111365
Andhra Pradesh,Kurnool,2020,7,0.031145837
Andhra Pradesh,Kurnool,2020,7,0.031446654
Andhra Pradesh,Kurnool,2020,7,0.031446654
Andhra Pradesh,Kurnool,2020,8,0.033073906
Andhra Pradesh,Kurnool,2020,8,0.030350205
Andhra Pradesh,Kurnool,2020,8,0.029251419
Andhra Pradesh,Kurnool,2020,8,0.029681684
Andhra Pradesh,Kurnool,2020,8,0.0285049
Andhra Pradesh,Kurnool,2020,8,0.0285049
Andhra Pradesh,Kurnool,2020,8,0.029853577
Andhra Pradesh,Kurnool,2020,8,0.029853577
Andhra Pradesh,Kurnool,2020,8,0.029838365
Andhra Pradesh,Kurnool,2020,8,0.029838365
Andhra Pradesh,Kurnool,2020,9,0.033255316
Andhra Pradesh,Kurnool,2020,9,0.035065457
Andhra Pradesh,Kurnool,2020,9,0.03860912
Andhra Pradesh,Kurnool,2020,9,0.03954609
Andhra Pradesh,Kurnool,2020,9,0.03955118
Andhra Pradesh,Kurnool,2020,9,0.038823098
Andhra Pradesh,Kurnool,2020,9,0.03702737
Andhra Pradesh,Kurnool,2020,9,0.037005074
Andhra Pradesh,Kurnool,2020,9,0.037005074
Andhra Pradesh,Kurnool,2020,9,0.037005074
Andhra Pradesh,Kurnool,2020,10,0.03616489
Andhra Pradesh,Kurnool,2020,10,0.035647366
Andhra Pradesh,Kurnool,2020,10,0.03583643
Andhra Pradesh,Kurnool,2020,10,0.033912536
Andhra Pradesh,Kurnool,2020,10,0.03397168
Andhra Pradesh,Kurnool,2020,10,0.03401194
Andhra Pradesh,Kurnool,2020,10,0.034962635
Andhra Pradesh,Kurnool,2020,10,0.034962635
Andhra Pradesh,Kurnool,2020,10,0.034962635
Andhra Pradesh,Kurnool,2020,10,0.034947425
Andhra Pradesh,Kurnool,2020,11,0.03902775
Andhra Pradesh,Kurnool,2020,11,0.032882404
Andhra Pradesh,Kurnool,2020,11,0.035586957
Andhra Pradesh,Kurnool,2020,11,0.034859758
Andhra Pradesh,Kurnool,2020,11,0.032546576
Andhra Pradesh,Kurnool,2020,11,0.032591786
Andhra Pradesh,Kurnool,2020,11,0.033497885
Andhra Pradesh,Kurnool,2020,11,0.03354177
Andhra Pradesh,Kurnool,2020,11,0.033536155
Andhra Pradesh,Kurnool,2020,11,0.033518888
Andhra Pradesh,Kurnool,2020,12,0.04786423
Andhra Pradesh,Kurnool,2020,12,0.0420848
Andhra Pradesh,Kurnool,2020,12,0.043237533
Andhra Pradesh,Kurnool,2020,12,0.042205088
Andhra Pradesh,Kurnool,2020,12,0.043491434
Andhra Pradesh,Kurnool,2020,12,0.04375697
Andhra Pradesh,Kurnool,2020,12,0.04443205
Andhra Pradesh,Kurnool,2020,12,0.044714194
Andhra Pradesh,Kurnool,2020,12,0.046912085
Andhra Pradesh,Kurnool,2020,12,0.047796074
Andhra Pradesh,Kurnool,2021,1,0.047380224
Andhra Pradesh,Kurnool,2021,1,0.05746393
Andhra Pradesh,Kurnool,2021,1,0.06616013
Andhra Pradesh,Kurnool,2021,1,0.07299952
Andhra Pradesh,Kurnool,2021,1,0.08016071
Andhra Pradesh,Kurnool,2021,1,0.07169711
Andhra Pradesh,Kurnool,2021,1,0.06595037
Andhra Pradesh,Kurnool,2021,1,0.06609016
Andhra Pradesh,Kurnool,2021,1,0.059332572
Andhra Pradesh,Kurnool,2021,1,0.052745674
Andhra Pradesh,Kurnool,2021,2,0.06380026
Andhra Pradesh,Kurnool,2021,2,0.059121028
Andhra Pradesh,Kurnool,2021,2,0.07559862
Andhra Pradesh,Kurnool,2021,2,0.070463434
Andhra Pradesh,Kurnool,2021,2,0.069234386
Andhra Pradesh,Kurnool,2021,2,0.071274295
Andhra Pradesh,Kurnool,2021,2,0.0742401
Andhra Pradesh,Kurnool,2021,2,0.07434811
Andhra Pradesh,Kurnool,2021,2,0.07434811
Andhra Pradesh,Kurnool,2021,2,0.07434811
Andhra Pradesh,Kurnool,2021,3,0.033558372
Andhra Pradesh,Kurnool,2021,3,0.03432156
Andhra Pradesh,Kurnool,2021,3,0.03718142
Andhra Pradesh,Kurnool,2021,3,0.037221827
Andhra Pradesh,Kurnool,2021,3,0.03733518
Andhra Pradesh,Kurnool,2021,3,0.03733518
Andhra Pradesh,Kurnool,2021,3,0.037362576
Andhra Pradesh,Kurnool,2021,3,0.03792698
Andhra Pradesh,Kurnool,2021,3,0.03792698
Andhra Pradesh,Kurnool,2021,3,0.03792698
Andhra Pradesh,Kurnool,2021,4,0.038502585
Andhra Pradesh,Kurnool,2021,4,0.037873194
Andhra Pradesh,Kurnool,2021,4,0.043689884
Andhra Pradesh,Kurnool,2021,4,0.047995187
Andhra Pradesh,Kurnool,2021,4,0.047705706
Andhra Pradesh,Kurnool,2021,4,0.047128197
Andhra Pradesh,Kurnool,2021,4,0.047100797
Andhra Pradesh,Kurnool,2021,4,0.047262106
Andhra Pradesh,Kurnool,2021,4,0.047262106
Andhra Pradesh,Kurnool,2021,4,0.047262106
Andhra Pradesh,Kurnool,2021,5,0.07134836
Andhra Pradesh,Kurnool,2021,5,0.10066214
Andhra Pradesh,Kurnool,2021,5,0.13458407
Andhra Pradesh,Kurnool,2021,5,0.17294258
Andhra Pradesh,Kurnool,2021,5,0.21103185
Andhra Pradesh,Kurnool,2021,5,0.21171984
Andhra Pradesh,Kurnool,2021,5,0.22795168
Andhra Pradesh,Kurnool,2021,5,0.22795168
Andhra Pradesh,Kurnool,2021,5,0.22574864
Andhra Pradesh,Kurnool,2021,5,0.22574864
Andhra Pradesh,Prakasam,2020,1,0.22402331
Andhra Pradesh,Prakasam,2020,1,0.22866336
Andhra Pradesh,Prakasam,2020,1,0.35216627
Andhra Pradesh,Prakasam,2020,1,0.36182117
Andhra Pradesh,Prakasam,2020,1,0.36334348
Andhra Pradesh,Prakasam,2020,1,0.36334348
Andhra Pradesh,Prakasam,2020,1,0.40799195
Andhra Pradesh,Prakasam,2020,2,0.27895248
Andhra Pradesh,Prakasam,2020,2,0.15876934
Andhra Pradesh,Prakasam,2020,2,0.18661961
Andhra Pradesh,Prakasam,2020,2,0.112872384
Andhra Pradesh,Prakasam,2020,2,0.08434644
Andhra Pradesh,Prakasam,2020,2,0.08431397
Andhra Pradesh,Prakasam,2020,2,0.035613924
Andhra Pradesh,Prakasam,2020,3,0.027344154
Andhra Pradesh,Prakasam,2020,3,0.02560173
Andhra Pradesh,Prakasam,2020,3,0.02537806
Andhra Pradesh,Prakasam,2020,3,0.028051578
Andhra Pradesh,Prakasam,2020,3,0.028848018
Andhra Pradesh,Prakasam,2020,3,0.02851032
Andhra Pradesh,Prakasam,2020,3,0.028840702
Andhra Pradesh,Prakasam,2020,4,0.054258224
Andhra Pradesh,Prakasam,2020,4,0.06084685
Andhra Pradesh,Prakasam,2020,4,0.08409168
Andhra Pradesh,Prakasam,2020,4,0.15155575
Andhra Pradesh,Prakasam,2020,4,0.19268283
Andhra Pradesh,Prakasam,2020,4,0.19262789
Andhra Pradesh,Prakasam,2020,4,0.18177514
Andhra Pradesh,Prakasam,2020,5,0.19666038
Andhra Pradesh,Prakasam,2020,5,0.1728282
Andhra Pradesh,Prakasam,2020,5,0.20987454
Andhra Pradesh,Prakasam,2020,5,0.1903454
Andhra Pradesh,Prakasam,2020,5,0.21610136
Andhra Pradesh,Prakasam,2020,5,0.23126397
Andhra Pradesh,Prakasam,2020,5,0.2881046
Andhra Pradesh,Prakasam,2020,6,0.2908589
Andhra Pradesh,Prakasam,2020,6,0.26368514
Andhra Pradesh,Prakasam,2020,6,0.18246362
Andhra Pradesh,Prakasam,2020,6,0.1180708
Andhra Pradesh,Prakasam,2020,6,0.06533057
Andhra Pradesh,Prakasam,2020,6,0.057074707
Andhra Pradesh,Prakasam,2020,6,0.027342265
Andhra Pradesh,Prakasam,2020,7,0.034180503
Andhra Pradesh,Prakasam,2020,7,0.037021514
Andhra Pradesh,Prakasam,2020,7,0.033444293
Andhra Pradesh,Prakasam,2020,7,0.032618035
Andhra Pradesh,Prakasam,2020,7,0.034611586
Andhra Pradesh,Prakasam,2020,7,0.035015587
Andhra Pradesh,Prakasam,2020,7,0.030622756
Andhra Pradesh,Prakasam,2020,8,0.040915813
Andhra Pradesh,Prakasam,2020,8,0.040103305
Andhra Pradesh,Prakasam,2020,8,0.042769447
Andhra Pradesh,Prakasam,2020,8,0.042633075
Andhra Pradesh,Prakasam,2020,8,0.04364419
Andhra Pradesh,Prakasam,2020,8,0.041786462
Andhra Pradesh,Prakasam,2020,8,0.036769003
Andhra Pradesh,Prakasam,2020,9,0.031464085
Andhra Pradesh,Prakasam,2020,9,0.032532647
Andhra Pradesh,Prakasam,2020,9,0.0330737
Andhra Pradesh,Prakasam,2020,9,0.03306906
Andhra Pradesh,Prakasam,2020,9,0.03302518
Andhra Pradesh,Prakasam,2020,9,0.03470705
Andhra Pradesh,Prakasam,2020,9,0.03335837
Andhra Pradesh,Prakasam,2020,10,0.029879022
Andhra Pradesh,Prakasam,2020,10,0.029732065
Andhra Pradesh,Prakasam,2020,10,0.03088177
Andhra Pradesh,Prakasam,2020,10,0.030364173
Andhra Pradesh,Prakasam,2020,10,0.030364173
Andhra Pradesh,Prakasam,2020,10,0.03029522
Andhra Pradesh,Prakasam,2020,10,0.031095052
Andhra Pradesh,Prakasam,2020,11,0.04411842
Andhra Pradesh,Prakasam,2020,11,0.044467207
Andhra Pradesh,Prakasam,2020,11,0.04774305
Andhra Pradesh,Prakasam,2020,11,0.047558025
Andhra Pradesh,Prakasam,2020,11,0.047558025
Andhra Pradesh,Prakasam,2020,11,0.049239904
Andhra Pradesh,Prakasam,2020,11,0.04918823
Andhra Pradesh,Prakasam,2020,12,0.06318391
Andhra Pradesh,Prakasam,2020,12,0.047412165
Andhra Pradesh,Prakasam,2020,12,0.051011343
Andhra Pradesh,Prakasam,2020,12,0.05025765
Andhra Pradesh,Prakasam,2020,12,0.04979513
Andhra Pradesh,Prakasam,2020,12,0.04991494
Andhra Pradesh,Prakasam,2020,12,0.053085078
Andhra Pradesh,Prakasam,2021,1,0.04707712
Andhra Pradesh,Prakasam,2021,1,0.05025296
Andhra Pradesh,Prakasam,2021,1,0.056117713
Andhra Pradesh,Prakasam,2021,1,0.056216974
Andhra Pradesh,Prakasam,2021,1,0.05660924
Andhra Pradesh,Prakasam,2021,1,0.05660924
Andhra Pradesh,Prakasam,2021,1,0.056640815
Andhra Pradesh,Prakasam,2021,2,0.069371864
Andhra Pradesh,Prakasam,2021,2,0.06819522
Andhra Pradesh,Prakasam,2021,2,0.09645308
Andhra Pradesh,Prakasam,2021,2,0.09864932
Andhra Pradesh,Prakasam,2021,2,0.09513469
Andhra Pradesh,Prakasam,2021,2,0.09582871
Andhra Pradesh,Prakasam,2021,2,0.09604038
Andhra Pradesh,Prakasam,2021,3,0.08834222
Andhra Pradesh,Prakasam,2021,3,0.09321936
Andhra Pradesh,Prakasam,2021,3,0.114708185
Andhra Pradesh,Prakasam,2021,3,0.17854115
Andhra Pradesh,Prakasam,2021,3,0.20526598
Andhra Pradesh,Prakasam,2021,3,0.20480374
Andhra Pradesh,Prakasam,2021,3,0.1978517
Andhra Pradesh,Prakasam,2021,4,0.1373518
Andhra Pradesh,Prakasam,2021,4,0.12892942
Andhra Pradesh,Prakasam,2021,4,0.1718272
Andhra Pradesh,Prakasam,2021,4,0.16645633
Andhra Pradesh,Prakasam,2021,4,0.1643353
Andhra Pradesh,Prakasam,2021,4,0.16344678
Andhra Pradesh,Prakasam,2021,4,0.1704291
Andhra Pradesh,Prakasam,2021,5,0.27294523
Andhra Pradesh,Prakasam,2021,5,0.19819197
Andhra Pradesh,Prakasam,2021,5,0.24520308
Andhra Pradesh,Prakasam,2021,5,0.32214686
Andhra Pradesh,Prakasam,2021,5,0.41001093
Andhra Pradesh,Prakasam,2021,5,0.41001093
Andhra Pradesh,Prakasam,2021,5,0.34624338
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,1,0.08712288
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,2,0.081242494
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,3,0.11658911
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,4,0.1316605
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,5,0.22761624
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,6,0.17370047
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,7,0.16592892
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,8,0.14434795
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,9,0.12678531
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,10,0.061089
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,11,0.103292614
Andhra Pradesh,Sri Potti Sriramulu Nellore,2020,12,0.19171205
Andhra Pradesh,Sri Potti Sriramulu Nellore,2021,1,0.07026188
Andhra Pradesh,Sri Potti Sriramulu Nellore,2021,2,0.07418844
Andhra Pradesh,Sri Potti Sriramulu Nellore,2021,3,0.09367963
Andhra Pradesh,Sri Potti Sriramulu Nellore,2021,4,0.068351895
Andhra Pradesh,Sri Potti Sriramulu Nellore,2021,5,0.034330294
Andhra Pradesh,Srikakulam,2020,1,0.15870714
Andhra Pradesh,Srikakulam,2020,1,0.16130552
Andhra Pradesh,Srikakulam,2020,1,0.21226165
Andhra Pradesh,Srikakulam,2020,1,0.22342081
Andhra Pradesh,Srikakulam,2020,1,0.22480218
Andhra Pradesh,Srikakulam,2020,1,0.23307827
Andhra Pradesh,Srikakulam,2020,2,0.17875008
Andhra Pradesh,Srikakulam,2020,2,0.12682395
Andhra Pradesh,Srikakulam,2020,2,0.1649338
Andhra Pradesh,Srikakulam,2020,2,0.15530609
Andhra Pradesh,Srikakulam,2020,2,0.15497378
Andhra Pradesh,Srikakulam,2020,2,0.15288788
Andhra Pradesh,Srikakulam,2020,3,0.116431385
Andhra Pradesh,Srikakulam,2020,3,0.114616744
Andhra Pradesh,Srikakulam,2020,3,0.1640583
Andhra Pradesh,Srikakulam,2020,3,0.15569057
Andhra Pradesh,Srikakulam,2020,3,0.15569057
Andhra Pradesh,Srikakulam,2020,3,0.15478621
Andhra Pradesh,Srikakulam,2020,4,0.115432605
Andhra Pradesh,Srikakulam,2020,4,0.119930096
Andhra Pradesh,Srikakulam,2020,4,0.16828127
Andhra Pradesh,Srikakulam,2020,4,0.168335
Andhra Pradesh,Srikakulam,2020,4,0.16876659
Andhra Pradesh,Srikakulam,2020,4,0.16876659
Andhra Pradesh,Srikakulam,2020,5,0.074973874
Andhra Pradesh,Srikakulam,2020,5,0.07494275
Andhra Pradesh,Srikakulam,2020,5,0.09507839
Andhra Pradesh,Srikakulam,2020,5,0.097080305
Andhra Pradesh,Srikakulam,2020,5,0.09712419
Andhra Pradesh,Srikakulam,2020,5,0.09712419
Andhra Pradesh,Srikakulam,2020,6,0.0321902
Andhra Pradesh,Srikakulam,2020,6,0.033603523
Andhra Pradesh,Srikakulam,2020,6,0.032492097
Andhra Pradesh,Srikakulam,2020,6,0.03166861
Andhra Pradesh,Srikakulam,2020,6,0.03166861
Andhra Pradesh,Srikakulam,2020,6,0.03166861
Andhra Pradesh,Srikakulam,2020,7,0.03196322
Andhra Pradesh,Srikakulam,2020,7,0.032007232
Andhra Pradesh,Srikakulam,2020,7,0.031493496
Andhra Pradesh,Srikakulam,2020,7,0.031572126
Andhra Pradesh,Srikakulam,2020,7,0.031572126
Andhra Pradesh,Srikakulam,2020,7,0.031572126
Andhra Pradesh,Srikakulam,2020,8,0.02753107
Andhra Pradesh,Srikakulam,2020,8,0.028182762
Andhra Pradesh,Srikakulam,2020,8,0.029032828
Andhra Pradesh,Srikakulam,2020,8,0.028938059
Andhra Pradesh,Srikakulam,2020,8,0.028533572
Andhra Pradesh,Srikakulam,2020,8,0.028533572
Andhra Pradesh,Srikakulam,2020,9,0.028280756
Andhra Pradesh,Srikakulam,2020,9,0.028415527
Andhra Pradesh,Srikakulam,2020,9,0.02988225
Andhra Pradesh,Srikakulam,2020,9,0.029936155
Andhra Pradesh,Srikakulam,2020,9,0.030233007
Andhra Pradesh,Srikakulam,2020,9,0.030233007
Andhra Pradesh,Srikakulam,2020,10,0.03449548
Andhra Pradesh,Srikakulam,2020,10,0.03462217
Andhra Pradesh,Srikakulam,2020,10,0.035617575
Andhra Pradesh,Srikakulam,2020,10,0.035074253
Andhra Pradesh,Srikakulam,2020,10,0.036756117
Andhra Pradesh,Srikakulam,2020,10,0.037175328
Andhra Pradesh,Srikakulam,2020,11,0.042868387
Andhra Pradesh,Srikakulam,2020,11,0.064105384
Andhra Pradesh,Srikakulam,2020,11,0.14666893
Andhra Pradesh,Srikakulam,2020,11,0.14598705
Andhra Pradesh,Srikakulam,2020,11,0.14521503
Andhra Pradesh,Srikakulam,2020,11,0.144673
Andhra Pradesh,Srikakulam,2020,12,0.10624696
Andhra Pradesh,Srikakulam,2020,12,0.094403885
Andhra Pradesh,Srikakulam,2020,12,0.040434755
Andhra Pradesh,Srikakulam,2020,12,0.036176283
Andhra Pradesh,Srikakulam,2020,12,0.036901563
Andhra Pradesh,Srikakulam,2020,12,0.03627373
Andhra Pradesh,Srikakulam,2021,1,0.040384747
Andhra Pradesh,Srikakulam,2021,1,0.050862864
Andhra Pradesh,Srikakulam,2021,1,0.08327035
Andhra Pradesh,Srikakulam,2021,1,0.085490584
Andhra Pradesh,Srikakulam,2021,1,0.087190375
Andhra Pradesh,Srikakulam,2021,1,0.10274493
Andhra Pradesh,Srikakulam,2021,2,0.06863365
Andhra Pradesh,Srikakulam,2021,2,0.06507606
Andhra Pradesh,Srikakulam,2021,2,0.10128898
Andhra Pradesh,Srikakulam,2021,2,0.12857468
Andhra Pradesh,Srikakulam,2021,2,0.13005906
Andhra Pradesh,Srikakulam,2021,2,0.13218594
Andhra Pradesh,Srikakulam,2021,3,0.09375215
Andhra Pradesh,Srikakulam,2021,3,0.083653934
Andhra Pradesh,Srikakulam,2021,3,0.11629201
Andhra Pradesh,Srikakulam,2021,3,0.05068849
Andhra Pradesh,Srikakulam,2021,3,0.026731156
Andhra Pradesh,Srikakulam,2021,3,0.026411477
Andhra Pradesh,Srikakulam,2021,4,0.035563167
Andhra Pradesh,Srikakulam,2021,4,0.041124888
Andhra Pradesh,Srikakulam,2021,4,0.04920908
Andhra Pradesh,Srikakulam,2021,4,0.06352705
Andhra Pradesh,Srikakulam,2021,4,0.06849639
Andhra Pradesh,Srikakulam,2021,4,0.08665514
Andhra Pradesh,Srikakulam,2021,5,0.039208468
Andhra Pradesh,Srikakulam,2021,5,0.041397806
Andhra Pradesh,Srikakulam,2021,5,0.042152222
Andhra Pradesh,Srikakulam,2021,5,0.04187443
Andhra Pradesh,Srikakulam,2021,5,0.045660645
Andhra Pradesh,Srikakulam,2021,5,0.045729656
Andhra Pradesh,Visakhapatnam,2020,1,0.312908
Andhra Pradesh,Visakhapatnam,2020,2,0.25740883
Andhra Pradesh,Visakhapatnam,2020,3,0.1385687
Andhra Pradesh,Visakhapatnam,2020,4,0.15834066
Andhra Pradesh,Visakhapatnam,2020,5,0.1596068
Andhra Pradesh,Visakhapatnam,2020,6,0.07969657
Andhra Pradesh,Visakhapatnam,2020,7,0.055338312
Andhra Pradesh,Visakhapatnam,2020,8,0.035962112
Andhra Pradesh,Visakhapatnam,2020,9,0.03472898
Andhra Pradesh,Visakhapatnam,2020,10,0.038253855
Andhra Pradesh,Visakhapatnam,2020,11,0.047010243
Andhra Pradesh,Visakhapatnam,2020,12,0.07690822
Andhra Pradesh,Visakhapatnam,2021,1,0.043185584
Andhra Pradesh,Visakhapatnam,2021,2,0.058569204
Andhra Pradesh,Visakhapatnam,2021,3,0.05284443
Andhra Pradesh,Visakhapatnam,2021,4,0.054683622
Andhra Pradesh,Visakhapatnam,2021,5,0.04974236
Andhra Pradesh,Vizianagaram,2020,1,0.30390692
Andhra Pradesh,Vizianagaram,2020,1,0.22502771
Andhra Pradesh,Vizianagaram,2020,1,0.3507596
Andhra Pradesh,Vizianagaram,2020,1,0.35632548
Andhra Pradesh,Vizianagaram,2020,1,0.37261137
Andhra Pradesh,Vizianagaram,2020,1,0.3712801
Andhra Pradesh,Vizianagaram,2020,2,0.28258508
Andhra Pradesh,Vizianagaram,2020,2,0.18486014
Andhra Pradesh,Vizianagaram,2020,2,0.19014513
Andhra Pradesh,Vizianagaram,2020,2,0.14359988
Andhra Pradesh,Vizianagaram,2020,2,0.1360373
Andhra Pradesh,Vizianagaram,2020,2,0.13676846
Andhra Pradesh,Vizianagaram,2020,3,0.06971239
Andhra Pradesh,Vizianagaram,2020,3,0.059515644
Andhra Pradesh,Vizianagaram,2020,3,0.07833477
Andhra Pradesh,Vizianagaram,2020,3,0.09571057
Andhra Pradesh,Vizianagaram,2020,3,0.099678524
Andhra Pradesh,Vizianagaram,2020,3,0.10294746
Andhra Pradesh,Vizianagaram,2020,4,0.07942253
Andhra Pradesh,Vizianagaram,2020,4,0.07948242
Andhra Pradesh,Vizianagaram,2020,4,0.1076308
Andhra Pradesh,Vizianagaram,2020,4,0.14005573
Andhra Pradesh,Vizianagaram,2020,4,0.1649765
Andhra Pradesh,Vizianagaram,2020,4,0.16491736
Andhra Pradesh,Vizianagaram,2020,5,0.06786174
Andhra Pradesh,Vizianagaram,2020,5,0.07463748
Andhra Pradesh,Vizianagaram,2020,5,0.09716199
Andhra Pradesh,Vizianagaram,2020,5,0.09056012
Andhra Pradesh,Vizianagaram,2020,5,0.08547369
Andhra Pradesh,Vizianagaram,2020,5,0.08547369
Andhra Pradesh,Vizianagaram,2020,6,0.032051727
Andhra Pradesh,Vizianagaram,2020,6,0.032051727
Andhra Pradesh,Vizianagaram,2020,6,0.033861067
Andhra Pradesh,Vizianagaram,2020,6,0.033861067
Andhra Pradesh,Vizianagaram,2020,6,0.033861067
Andhra Pradesh,Vizianagaram,2020,6,0.033861067
Andhra Pradesh,Vizianagaram,2020,7,0.031910304
Andhra Pradesh,Vizianagaram,2020,7,0.032007232
Andhra Pradesh,Vizianagaram,2020,7,0.03140191
Andhra Pradesh,Vizianagaram,2020,7,0.031194068
Andhra Pradesh,Vizianagaram,2020,7,0.032891147
Andhra Pradesh,Vizianagaram,2020,7,0.033295147
Andhra Pradesh,Vizianagaram,2020,8,0.031962916
Andhra Pradesh,Vizianagaram,2020,8,0.032780863
Andhra Pradesh,Vizianagaram,2020,8,0.03385022
Andhra Pradesh,Vizianagaram,2020,8,0.03394364
Andhra Pradesh,Vizianagaram,2020,8,0.03388991
Andhra Pradesh,Vizianagaram,2020,8,0.03388991
Andhra Pradesh,Vizianagaram,2020,9,0.033318833
Andhra Pradesh,Vizianagaram,2020,9,0.03285352
Andhra Pradesh,Vizianagaram,2020,9,0.034716792
Andhra Pradesh,Vizianagaram,2020,9,0.034716792
Andhra Pradesh,Vizianagaram,2020,9,0.034716792
Andhra Pradesh,Vizianagaram,2020,9,0.034716792
Andhra Pradesh,Vizianagaram,2020,10,0.03452049
Andhra Pradesh,Vizianagaram,2020,10,0.03462217
Andhra Pradesh,Vizianagaram,2020,10,0.035617575
Andhra Pradesh,Vizianagaram,2020,10,0.036756117
Andhra Pradesh,Vizianagaram,2020,10,0.037175328
Andhra Pradesh,Vizianagaram,2020,10,0.037175328
Andhra Pradesh,Vizianagaram,2020,11,0.044260643
Andhra Pradesh,Vizianagaram,2020,11,0.039760776
Andhra Pradesh,Vizianagaram,2020,11,0.04166588
Andhra Pradesh,Vizianagaram,2020,11,0.041393247
Andhra Pradesh,Vizianagaram,2020,11,0.04098876
Andhra Pradesh,Vizianagaram,2020,11,0.04098876
Andhra Pradesh,Vizianagaram,2020,12,0.043437514
Andhra Pradesh,Vizianagaram,2020,12,0.039127823
Andhra Pradesh,Vizianagaram,2020,12,0.03885882
Andhra Pradesh,Vizianagaram,2020,12,0.0359507
Andhra Pradesh,Vizianagaram,2020,12,0.036633234
Andhra Pradesh,Vizianagaram,2020,12,0.036202576
Andhra Pradesh,Vizianagaram,2021,1,0.039612032
Andhra Pradesh,Vizianagaram,2021,1,0.05042398
Andhra Pradesh,Vizianagaram,2021,1,0.082757965
Andhra Pradesh,Vizianagaram,2021,1,0.08469014
Andhra Pradesh,Vizianagaram,2021,1,0.08802567
Andhra Pradesh,Vizianagaram,2021,1,0.10215236
Andhra Pradesh,Vizianagaram,2021,2,0.054381598
Andhra Pradesh,Vizianagaram,2021,2,0.047930416
Andhra Pradesh,Vizianagaram,2021,2,0.047620386
Andhra Pradesh,Vizianagaram,2021,2,0.041943938
Andhra Pradesh,Vizianagaram,2021,2,0.04101314
Andhra Pradesh,Vizianagaram,2021,2,0.039896186
Andhra Pradesh,Vizianagaram,2021,3,0.019052453
Andhra Pradesh,Vizianagaram,2021,3,0.017297119
Andhra Pradesh,Vizianagaram,2021,3,0.01871679
Andhra Pradesh,Vizianagaram,2021,3,0.026785789
Andhra Pradesh,Vizianagaram,2021,3,0.015225485
Andhra Pradesh,Vizianagaram,2021,3,0.01311328
Andhra Pradesh,Vizianagaram,2021,4,0.030375173
Andhra Pradesh,Vizianagaram,2021,4,0.016904898
Andhra Pradesh,Vizianagaram,2021,4,0.014850435
Andhra Pradesh,Vizianagaram,2021,4,0.06969824
Andhra Pradesh,Vizianagaram,2021,4,0.05170138
Andhra Pradesh,Vizianagaram,2021,4,0.055487614
