Country,Year,State Name,Type Of Urban Lobal Body (Ulb) ,Category Of Urban Lobal Body (Ulb),"Weighted Average Own Revenue (UOM:INR(IndianRupees)), Scaling Factor:10000000","Median Own Revenue Per Capita (UOM:INR(IndianRupees)), Scaling Factor:1","Percentage Of Weighted Average Own Revenues To Revenue Expenditure (UOM:%(Percentage)), Scaling Factor:1","Percentage Of Cities Where Own Revenues Meet Revenue Expenditure (UOM:%(Percentage)), Scaling Factor:1"
India,"Financial Year (Apr - Mar), 2018",Rajasthan,Municipal Corporation,100 Thousand-500 Thousand,42,987,211,2
India,"Financial Year (Apr - Mar), 2018",Rajasthan,Municipal Corporation,<100 Thousand,24,4655,188,0
India,"Financial Year (Apr - Mar), 2018",Rajasthan,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Rajasthan,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Rajasthan,Municipality,500 Thousand - 1 Million,5,105,18,0
India,"Financial Year (Apr - Mar), 2018",Rajasthan,Municipality,100 Thousand-500 Thousand,26,1066,61,2
India,"Financial Year (Apr - Mar), 2018",Rajasthan,Municipality,<100 Thousand,7,937,141,1
India,"Financial Year (Apr - Mar), 2018",Sikkim,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Sikkim,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Sikkim,Town Panchayat,500 Thousand - 1 Million,7,107,75,0
India,"Financial Year (Apr - Mar), 2018",Sikkim,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Sikkim,Town Panchayat,<100 Thousand,2,428,65,0
India,"Financial Year (Apr - Mar), 2018",Sikkim,Municipal Corporation,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Sikkim,Municipal Corporation,1 Million - 4 Million,307,1806,85,2
India,"Financial Year (Apr - Mar), 2018",Sikkim,Municipal Corporation,500 Thousand - 1 Million,103,1099,58,2
India,"Financial Year (Apr - Mar), 2018",Sikkim,Municipal Corporation,100 Thousand-500 Thousand,42,987,211,2
India,"Financial Year (Apr - Mar), 2018",Sikkim,Municipal Corporation,<100 Thousand,24,4655,188,0
India,"Financial Year (Apr - Mar), 2018",Sikkim,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Sikkim,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Sikkim,Municipality,500 Thousand - 1 Million,5,105,18,0
India,"Financial Year (Apr - Mar), 2018",Sikkim,Municipality,100 Thousand-500 Thousand,26,1066,61,2
India,"Financial Year (Apr - Mar), 2018",Sikkim,Municipality,<100 Thousand,7,937,141,1
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Town Panchayat,500 Thousand - 1 Million,7,107,75,0
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Town Panchayat,<100 Thousand,2,428,65,0
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Municipal Corporation,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Municipal Corporation,1 Million - 4 Million,307,1806,85,2
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Municipal Corporation,500 Thousand - 1 Million,103,1099,58,2
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Municipal Corporation,100 Thousand-500 Thousand,42,987,211,2
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Municipal Corporation,<100 Thousand,24,4655,188,0
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Municipality,500 Thousand - 1 Million,5,105,18,0
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Municipality,100 Thousand-500 Thousand,26,1066,61,2
India,"Financial Year (Apr - Mar), 2018",Tamil Nadu,Municipality,<100 Thousand,7,937,141,1
India,"Financial Year (Apr - Mar), 2018",Telangana,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Telangana,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Telangana,Town Panchayat,500 Thousand - 1 Million,7,107,75,0
India,"Financial Year (Apr - Mar), 2018",Telangana,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Telangana,Town Panchayat,<100 Thousand,2,428,65,0
India,"Financial Year (Apr - Mar), 2018",Telangana,Municipal Corporation,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Telangana,Municipal Corporation,1 Million - 4 Million,307,1806,85,2
India,"Financial Year (Apr - Mar), 2018",Telangana,Municipal Corporation,500 Thousand - 1 Million,103,1099,58,2
India,"Financial Year (Apr - Mar), 2018",Telangana,Municipal Corporation,100 Thousand-500 Thousand,42,987,211,2
India,"Financial Year (Apr - Mar), 2018",Telangana,Municipal Corporation,<100 Thousand,24,4655,188,0
India,"Financial Year (Apr - Mar), 2018",Telangana,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Telangana,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Telangana,Municipality,500 Thousand - 1 Million,5,105,18,0
India,"Financial Year (Apr - Mar), 2018",Telangana,Municipality,100 Thousand-500 Thousand,26,1066,61,2
India,"Financial Year (Apr - Mar), 2018",Telangana,Municipality,<100 Thousand,7,937,141,1
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Town Panchayat,500 Thousand - 1 Million,7,107,75,0
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Town Panchayat,<100 Thousand,2,428,65,0
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Municipal Corporation,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Municipal Corporation,1 Million - 4 Million,307,1806,85,2
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Municipal Corporation,500 Thousand - 1 Million,103,1099,58,2
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Municipal Corporation,100 Thousand-500 Thousand,42,987,211,2
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Municipal Corporation,<100 Thousand,24,4655,188,0
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Municipality,500 Thousand - 1 Million,5,105,18,0
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Municipality,100 Thousand-500 Thousand,26,1066,61,2
India,"Financial Year (Apr - Mar), 2018",The Government of NCT of Delhi,Municipality,<100 Thousand,7,937,141,1
India,"Financial Year (Apr - Mar), 2018",Tripura,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tripura,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tripura,Town Panchayat,500 Thousand - 1 Million,7,107,75,0
India,"Financial Year (Apr - Mar), 2018",Tripura,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tripura,Town Panchayat,<100 Thousand,2,428,65,0
India,"Financial Year (Apr - Mar), 2018",Tripura,Municipal Corporation,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tripura,Municipal Corporation,1 Million - 4 Million,307,1806,85,2
India,"Financial Year (Apr - Mar), 2018",Tripura,Municipal Corporation,500 Thousand - 1 Million,103,1099,58,2
India,"Financial Year (Apr - Mar), 2018",Tripura,Municipal Corporation,100 Thousand-500 Thousand,42,987,211,2
India,"Financial Year (Apr - Mar), 2018",Tripura,Municipal Corporation,<100 Thousand,24,4655,188,0
India,"Financial Year (Apr - Mar), 2018",Tripura,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tripura,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Tripura,Municipality,500 Thousand - 1 Million,5,105,18,0
India,"Financial Year (Apr - Mar), 2018",Tripura,Municipality,100 Thousand-500 Thousand,26,1066,61,2
India,"Financial Year (Apr - Mar), 2018",Tripura,Municipality,<100 Thousand,7,937,141,1
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Town Panchayat,500 Thousand - 1 Million,7,107,75,0
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Town Panchayat,<100 Thousand,2,428,65,0
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Municipal Corporation,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Municipal Corporation,1 Million - 4 Million,307,1806,85,2
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Municipal Corporation,500 Thousand - 1 Million,103,1099,58,2
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Municipal Corporation,100 Thousand-500 Thousand,42,987,211,2
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Municipal Corporation,<100 Thousand,24,4655,188,0
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Municipality,500 Thousand - 1 Million,5,105,18,0
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Municipality,100 Thousand-500 Thousand,26,1066,61,2
India,"Financial Year (Apr - Mar), 2018",Uttar Pradesh,Municipality,<100 Thousand,7,937,141,1
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Town Panchayat,500 Thousand - 1 Million,7,107,75,0
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Town Panchayat,<100 Thousand,2,428,65,0
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Municipal Corporation,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Municipal Corporation,1 Million - 4 Million,307,1806,85,2
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Municipal Corporation,500 Thousand - 1 Million,103,1099,58,2
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Municipal Corporation,100 Thousand-500 Thousand,42,987,211,2
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Municipal Corporation,<100 Thousand,24,4655,188,0
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Municipality,500 Thousand - 1 Million,5,105,18,0
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Municipality,100 Thousand-500 Thousand,26,1066,61,2
India,"Financial Year (Apr - Mar), 2018",Uttarakhand,Municipality,<100 Thousand,7,937,141,1
India,"Financial Year (Apr - Mar), 2018",West Bengal,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",West Bengal,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",West Bengal,Town Panchayat,500 Thousand - 1 Million,7,107,75,0
India,"Financial Year (Apr - Mar), 2018",West Bengal,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",West Bengal,Town Panchayat,<100 Thousand,2,428,65,0
India,"Financial Year (Apr - Mar), 2018",West Bengal,Municipal Corporation,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",West Bengal,Municipal Corporation,1 Million - 4 Million,307,1806,85,2
India,"Financial Year (Apr - Mar), 2018",West Bengal,Municipal Corporation,500 Thousand - 1 Million,103,1099,58,2
India,"Financial Year (Apr - Mar), 2018",West Bengal,Municipal Corporation,100 Thousand-500 Thousand,42,987,211,2
India,"Financial Year (Apr - Mar), 2018",West Bengal,Municipal Corporation,<100 Thousand,24,4655,188,0
India,"Financial Year (Apr - Mar), 2018",West Bengal,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",West Bengal,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2018",West Bengal,Municipality,500 Thousand - 1 Million,5,105,18,0
India,"Financial Year (Apr - Mar), 2018",West Bengal,Municipality,100 Thousand-500 Thousand,26,1066,61,2
India,"Financial Year (Apr - Mar), 2018",West Bengal,Municipality,<100 Thousand,7,937,141,1
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Andaman and Nicobar Islands,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Andhra Pradesh,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Arunachal Pradesh,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Assam,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Assam,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Assam,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Assam,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Assam,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Assam,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Assam,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Assam,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
India,"Financial Year (Apr - Mar), 2017",Assam,Municipal Corporation,100 Thousand-500 Thousand,42,1224,38,4
India,"Financial Year (Apr - Mar), 2017",Assam,Municipal Corporation,<100 Thousand,12,1191,34,0
India,"Financial Year (Apr - Mar), 2017",Assam,Municipality,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Assam,Municipality,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Assam,Municipality,500 Thousand - 1 Million,5,89,0,0
India,"Financial Year (Apr - Mar), 2017",Assam,Municipality,100 Thousand-500 Thousand,17,712,146,4
India,"Financial Year (Apr - Mar), 2017",Assam,Municipality,<100 Thousand,5,741,199,2
India,"Financial Year (Apr - Mar), 2017",Bihar,Town Panchayat,4 Million+,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Bihar,Town Panchayat,1 Million - 4 Million,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Bihar,Town Panchayat,500 Thousand - 1 Million,4,58,56,0
India,"Financial Year (Apr - Mar), 2017",Bihar,Town Panchayat,100 Thousand-500 Thousand,0,0,0,0
India,"Financial Year (Apr - Mar), 2017",Bihar,Town Panchayat,<100 Thousand,2,580,58,1
India,"Financial Year (Apr - Mar), 2017",Bihar,Municipal Corporation,4 Million+,8516,4267,71,38
India,"Financial Year (Apr - Mar), 2017",Bihar,Municipal Corporation,1 Million - 4 Million,368,1086,152,10
India,"Financial Year (Apr - Mar), 2017",Bihar,Municipal Corporation,500 Thousand - 1 Million,87,1035,51,7
